_id,term,high_school_name,high_school_ceeb,city,county,zip_code,total_attending_suny_institutions,attending_suny_doctoral_institutions,attending_suny_comprehensive_colleges,attending_suny_technology_colleges,attending_suny_community_colleges
608833464e591253b5936ad9,2018,School For Classics,330269,Brooklyn,Kings,11208,5,0,4,0,1
608833464e591253b5936ada,2018,Hornell High School,332460,Hornell,Steuben,14843,44,1,6,27,9
608833464e591253b5936adb,2018,International Prep At Grover,331020,Buffalo,Erie,14204,4,1,0,0,1
608833464e591253b5936adc,2018,Millbrook School,333140,Millbrook,Dutchess,12545,4,1,1,0,1
608833464e591253b5936add,2018,Metropolitan Soundview High,330474,Bronx,Bronx,10472,18,1,6,1,8
608833464e591253b5936ade,2018,Syosset High School,335443,Syosset,Nassau,11791,171,93,29,8,41
608833464e591253b5936adf,2018,Shulamith High School For Girl,330873,Brooklyn,Kings,11235,1,0,0,0,1
608833464e591253b5936ae0,2018,Union Springs High School,335670,Union Springs,Cayuga,13160,36,1,9,1,23
608833464e591253b5936ae1,2018,High School For Teaching & The,330587,Bronx,Bronx,10468,5,0,0,1,4
608833464e591253b5936ae2,2018,Robert F Kennedy High School,335959,Flushing,Queens,11366,19,6,1,1,9
608833464e591253b5936ae3,2018,Manhattan Business Academy,335361,New York,New York,10011,8,1,1,0,6
608833464e591253b5936ae4,2018,Leman Manhattan Preparatory Sc,333522,New York,New York,10004,5,1,0,1,1
608833464e591253b5936ae5,2018,Hadley - Luzerne Central  H S,332745,Lake Luzerne,Warren,12846,35,1,11,0,22
608833464e591253b5936ae6,2018,Cattaraugus - Little Valley Ce,331275,Cattaraugus,Cattaraugus,14719,26,0,7,1,16
608833464e591253b5936ae7,2018,Monsey Beis Chaya Mushka,333326,Monsey,Rockland,10952,1,0,0,0,1
608833464e591253b5936ae8,2018,North Tonawanda High School,334230,North Tonawanda,Niagara,14120,142,22,25,6,89
608833464e591253b5936ae9,2018,Central Baptist Christian Scho,336081,Yorkshire,Cattaraugus,14171,1,0,0,0,1
608833464e591253b5936aea,2018,Julia Richman High School,333725,New York,New York,10021,1,0,0,0,1
608833464e591253b5936aeb,2018,General Douglas Mac Arthur  H,332802,Levittown,Nassau,11756,148,23,29,30,66
608833464e591253b5936aec,2018,Progress High School,330801,Brooklyn,Kings,11211,18,0,12,4,1
608833464e591253b5936aed,2018,Bard High School Early College,331811,Long Island City,Queens,11101,22,15,4,1,1
608833464e591253b5936aee,2018,Brentwood - Sonderling H S,330496,Brentwood,Suffolk,11717,44,0,0,0,44
608833464e591253b5936aef,2018,City Honors School At F M P,331004,Buffalo,Erie,14204,68,42,18,1,7
608833464e591253b5936af0,2018,Fayetteville - Manlius  H S,331895,Manlius,Onondaga,13104,131,33,36,7,55
608833464e591253b5936af1,2018,Remsen Central School,334695,Remsen,Oneida,13438,13,1,1,0,10
608833464e591253b5936af2,2018,Broome Street Academy Charter,333904,New York,New York,10013,17,1,9,4,1
608833464e591253b5936af3,2018,Saint Regis Falls Central Scho,335015,St. Regis Falls,Franklin,12980,10,0,4,4,1
608833464e591253b5936af4,2018,Orchard View Alternative H S,335768,Hopewell Junction,Dutchess,12533,1,0,0,0,1
608833464e591253b5936af5,2018,Beacon School,333438,New York,New York,10036,53,35,16,1,1
608833464e591253b5936af6,2018,Horseheads High School,332465,Horseheads,Chemung,14845,75,19,28,7,21
608833464e591253b5936af7,2018,Little Falls Baptist Academy,332833,Little Falls,Herkimer,13365,1,0,0,1,0
608833464e591253b5936af8,2018,Odessa - Montour High School,334275,Odessa,Schuyler,14869,11,1,5,0,4
608833464e591253b5936af9,2018,Sherburne - Earlville Centrl S,335180,Sherburne,Chenango,13460,42,1,7,19,14
608833464e591253b5936afa,2018,Union Endicott High School,331850,Endicott,Broome,13760,138,12,15,8,103
608833464e591253b5936afb,2018,Augustine Classical Academy,333097,Mechanicville,Saratoga,12118,1,1,0,0,1
608833464e591253b5936afc,2018,Catholic Central High School,335595,Troy,Rensselaer,12182,31,1,4,1,23
608833464e591253b5936afd,2018,Uniondale High School,335668,Uniondale,Nassau,11553,266,12,31,31,192
608833464e591253b5936afe,2018,Academy For Scholarship & Entr,330492,Bronx,Bronx,10466,8,1,1,1,5
608833464e591253b5936aff,2018,Smithtown Christian School,335219,Smithtown,Suffolk,11787,15,9,0,0,6
608833464e591253b5936b00,2018,Cattaraugus-Little Valley Cent,332845,Cattaraugus,Cattaraugus,14719,1,0,0,1,0
608833464e591253b5936b01,2018,Transit Tech Career And Techni,330680,Brooklyn,Kings,11208,10,0,5,0,5
608833464e591253b5936b02,2018,Bronx Academy Of Health Career,330797,Bronx,Bronx,10467,5,0,1,1,1
608833464e591253b5936b03,2018,Gotham Collaborative High Scho,330905,Bronx,Bronx,10473,4,0,1,1,1
608833464e591253b5936b04,2018,New Dorp High School,335355,Staten Island,Richmond,10306,61,25,17,1,16
608833464e591253b5936b05,2018,Palmyra - Macedon High School,334400,Palmyra,Wayne,14522,64,4,4,4,52
608833464e591253b5936b06,2018,International School Of Libera,330944,Bronx,Bronx,10468,1,1,0,0,1
608833464e591253b5936b07,2018,Solomon Schechter School Of We,332309,Hartsdale,Westchester,10530,7,4,1,0,1
608833464e591253b5936b08,2018,Pace High School,333866,New York,New York,10002,23,11,8,1,1
608833464e591253b5936b09,2018,Madrid - Waddington Central Sc,332970,Madrid,St. Lawrence,13660,26,1,12,9,1
608833464e591253b5936b0a,2018,Lehman Alternative Community S,332529,Ithaca,Tompkins,14850,17,1,6,0,8
608833464e591253b5936b0b,2018,Le Roy Jr Sr High School,332795,Le Roy,Genesee,14482,52,1,20,6,23
608833464e591253b5936b0c,2018,Hackley School,335540,Tarrytown,Westchester,10591,7,7,0,0,0
608833464e591253b5936b0d,2018,Frederick Douglass Academy  V,331881,Far Rockaway,Nassau,11691,1,0,0,0,1
608833464e591253b5936b0e,2018,Bronx Design  Construction Aca,331098,Bronx,Bronx,10451,5,0,1,1,1
608833464e591253b5936b0f,2018,Livingston Manor Central Sch,332855,Livingston Manor,Sullivan,12758,16,1,1,1,8
608833464e591253b5936b10,2018,Southside Hs,331122,Buffalo,Erie,14210,1,0,0,0,1
608833464e591253b5936b11,2018,Hermon - De Kalb Central Schoo,332350,De Kalb Junction,St. Lawrence,13630,10,0,1,7,1
608833464e591253b5936b12,2018,Maritime Charter  H S,331061,Buffalo,Erie,14204,24,1,6,1,15
608833464e591253b5936b13,2018,Watertown High School,335815,Watertown,Jefferson,13601,116,1,9,5,99
608833464e591253b5936b14,2018,Sweet Home High School,331123,Amherst,Erie,14228,138,29,41,1,66
608833464e591253b5936b15,2018,Sidney High School,335190,Sidney,Delaware,13838,32,4,1,8,17
608833464e591253b5936b16,2018,Marcus Whitman Jr - Sr High Sc,332125,Rushville,Ontario,14544,50,5,10,1,33
608833464e591253b5936b17,2018,Manhattan Early College School,333551,New York,New York,10038,8,1,5,0,1
608833464e591253b5936b18,2018,Saint Raymond Acad For Girls,334008,Bronx,Bronx,10462,9,1,4,1,1
608833464e591253b5936b19,2018,Millbrook High School,333135,Millbrook,Dutchess,12545,43,5,7,1,30
608833464e591253b5936b1a,2018,Newburgh Prep Charter H S,331137,Newburgh,Orange,12550,5,0,0,0,5
608833464e591253b5936b1b,2018,Cambria Heights - New Literaci,332421,Hollis,Queens,11423,9,0,4,0,5
608833464e591253b5936b1c,2018,The King'S School,332747,Hadley,Saratoga,12835,7,1,1,0,4
608833464e591253b5936b1d,2018,Geneva High School,332060,Geneva,Ontario,14456,77,7,10,1,58
608833464e591253b5936b1e,2018,Washingtonville High School,335795,Washingtonville,Orange,10992,161,28,37,6,90
608833464e591253b5936b1f,2018,Trinity School,334090,New York,New York,10024,1,1,0,0,0
608833464e591253b5936b20,2018,Fusion Academy Brooklyn,331178,Brooklyn,Kings,11201,1,1,0,0,0
608833464e591253b5936b21,2018,Addison Central School,330010,Addison,Steuben,14801,12,0,4,5,1
608833464e591253b5936b22,2018,North Warren Central Jr. Sr. H,331365,Chestertown,Warren,12817,19,0,6,1,12
608833464e591253b5936b23,2018,Blind Brook High School,334577,Rye Brook,Westchester,10573,15,8,5,0,1
608833464e591253b5936b24,2018,Richmond Hill High School,334735,Richmond Hill,Queens,11418,18,1,4,0,12
608833464e591253b5936b25,2018,The H S  For Global Citizenshi,330749,Brooklyn,Kings,11225,1,0,0,1,0
608833464e591253b5936b26,2018,Orchard Park High School,334325,Orchard Park,Erie,14127,163,46,58,4,55
608833464e591253b5936b27,2018,High School For Contemporary A,330614,Bronx,Bronx,10467,5,1,0,1,1
608833464e591253b5936b28,2018,Beaver River Central School,330365,Beaver Falls,Lewis,13305,26,0,6,1,17
608833464e591253b5936b29,2018,Brooklyn High School For Law A,330556,Brooklyn,Kings,11221,20,4,11,1,1
608833464e591253b5936b2a,2018,Thomas A Edison High School,331835,Elmira Heights,Chemung,14903,12,1,1,1,5
608833464e591253b5936b2b,2018,Dansville High School,331575,Dansville,Livingston,14437,41,1,10,8,22
608833464e591253b5936b2c,2018,Kendall Jr - Sr High School,332665,Kendall,Orleans,14476,24,1,4,1,15
608833464e591253b5936b2d,2018,George Washington Carver High,334896,Springfield Gard,Queens,11413,21,5,7,5,4
608833464e591253b5936b2e,2018,Yorktown High School,336085,Yorktown Heights,Westchester,10598,112,30,33,1,46
608833464e591253b5936b2f,2018,Hawthorne Valley School,332083,Ghent,Columbia,12075,7,0,1,0,5
608833464e591253b5936b30,2018,St. Francis Preparatory School,330835,Fresh Meadows,Queens,11365,133,62,22,14,35
608833464e591253b5936b31,2018,Mott Haven Community High Schl,331103,Bronx,Bronx,10455,1,0,0,0,1
608833464e591253b5936b32,2018,Newtown High School,331815,Elmhurst,Queens,11373,14,5,5,1,1
608833464e591253b5936b33,2018,Middle Early College  H S,331089,Buffalo,Erie,14214,12,0,11,0,1
608833464e591253b5936b34,2018,Bais Yaakov Of Ramapo,333183,Monsey,Rockland,10952,1,0,1,0,1
608833464e591253b5936b35,2018,Troy High School,335617,Troy,Rensselaer,12180,145,14,17,1,113
608833464e591253b5936b36,2018,Bronx Sch Law Govt & Justice,330552,Bronx,Bronx,10451,16,0,11,1,1
608833464e591253b5936b37,2018,Albertus Magnus High School,330447,Bardonia,Rockland,10954,25,4,4,0,17
608833464e591253b5936b38,2018,Roy C Ketcham Senior High Sch,335770,Wappingers Falls,Dutchess,12590,263,31,33,6,193
608833464e591253b5936b39,2018,Westmoreland High School,335910,Westmoreland,Oneida,13490,38,8,1,0,28
608833464e591253b5936b3a,2018,Careers In Sports High School,330612,Bronx,Bronx,10451,18,1,5,1,10
608833464e591253b5936b3b,2018,Guilderland High School,332210,Guilderland Ctr,Albany,12085,170,56,37,6,71
608833464e591253b5936b3c,2018,East Brooklyn Community  H S,330937,Brooklyn,Kings,11212,1,0,0,1,1
608833464e591253b5936b3d,2018,Academy Of Saint Joseph,330490,Brentwood,Suffolk,11717,1,0,0,0,1
608833464e591253b5936b3e,2018,Middleburgh Jr/Sr Central High,333110,Middleburgh,Schoharie,12122,37,7,1,20,8
608833464e591253b5936b3f,2018,Brooklyn Technical High School,330630,Brooklyn,Kings,11217,411,365,23,5,18
608833464e591253b5936b40,2018,Dobbs Ferry High School,331630,Dobbs Ferry,Westchester,10522,32,10,9,1,10
608833464e591253b5936b41,2018,Connetquot High School,330449,Bohemia,Suffolk,11716,238,39,46,33,120
608833464e591253b5936b42,2018,Port Richmond High School,335365,Staten Island,Richmond,10302,37,11,14,1,9
608833464e591253b5936b43,2018,Red Creek Central School,334675,Red Creek,Wayne,13143,26,1,13,1,9
608833464e591253b5936b44,2018,International High School,330949,Brooklyn,Kings,11214,4,4,0,0,0
608833464e591253b5936b45,2018,Queens High School For The Sci,332549,Jamaica,Queens,11451,25,24,1,0,0
608833464e591253b5936b46,2018,Richfield Springs Central Scho,334730,Richfield Spring,Otsego,13439,17,0,0,5,12
608833464e591253b5936b47,2018,Rochester Prep High School,331186,Rochester,Monroe,14604,9,1,1,1,4
608833464e591253b5936b48,2018,Saugerties Senior High School,335055,Saugerties,Ulster,12477,110,10,16,6,78
608833464e591253b5936b49,2018,Bronx High School For Law & Co,330592,Bronx,Bronx,10458,16,1,9,1,4
608833464e591253b5936b4a,2018,Queens High School Of Teaching,331936,Bellerose,Queens,11426,50,5,26,1,18
608833464e591253b5936b4b,2018,Hamilton Central School,332240,Hamilton,Madison,13346,10,1,1,1,1
608833464e591253b5936b4c,2018,Bronx Academy High School,330605,Bronx,Bronx,10473,1,0,1,0,0
608833464e591253b5936b4d,2018,John S Burke Catholic High Sch,332140,Goshen,Orange,10924,33,11,7,0,15
608833464e591253b5936b4e,2018,South Park High School,331120,Buffalo,Erie,14220,54,0,9,5,40
608833464e591253b5936b4f,2018,Academy For Young Writers,330832,Brooklyn,Kings,11239,15,0,7,1,5
608833464e591253b5936b50,2018,Portledge School,332883,Locust Valley,Nassau,11560,1,0,0,0,1
608833464e591253b5936b51,2018,All Hallows High School,333410,Bronx,Bronx,10452,41,9,19,7,6
608833464e591253b5936b52,2018,Bronx Haven High School,331022,Bronx,Bronx,10451,1,0,0,0,1
608833464e591253b5936b53,2018,Williamsville North High Schoo,335983,Williamsville,Erie,14221,156,66,33,1,55
608833464e591253b5936b54,2018,The Clarkson School,334608,Potsdam,St. Lawrence,13699,1,0,1,0,0
608833464e591253b5936b55,2018,Lower East Side Preparatory,333754,New York,New York,10002,9,4,0,1,4
608833464e591253b5936b56,2018,Saratoga Springs High School,335045,Saratoga Springs,Saratoga,12866,213,43,58,6,106
608833464e591253b5936b57,2018,West Seneca East Sr High Sch,331128,West Seneca,Erie,14224,105,22,37,8,38
608833464e591253b5936b58,2018,Kenmore West Sr High School,332670,Buffalo,Erie,14223,164,38,54,1,69
608833464e591253b5936b59,2018,F D N Y  H S  For  Fire & Life,330808,Brooklyn,Kings,11207,1,0,1,0,0
608833464e591253b5936b5a,2018,Pine Valley Junior / Senior  H,335260,South Dayton,Chautauqua,14138,11,0,1,4,6
608833464e591253b5936b5b,2018,Medina High School,333095,Medina,Orleans,14103,58,5,12,4,37
608833464e591253b5936b5c,2018,West Hempstead High School,335895,West Hempstead,Nassau,11552,114,13,19,12,70
608833464e591253b5936b5d,2018,Cristo Rey High School,333426,New York,New York,10029,13,1,12,0,0
608833464e591253b5936b5e,2018,Professional Pathways High Sch,331118,Brooklyn,Kings,11235,1,0,0,1,0
608833464e591253b5936b5f,2018,Waterford - Halfmoon Jr - Sr,335800,Waterford,Saratoga,12188,37,1,1,1,31
608833464e591253b5936b60,2018,Queens Metropolitan High Schl,331952,Forest Hills,Queens,11375,26,16,6,1,1
608833464e591253b5936b61,2018,Utica Academy Science Charter,331172,Frankfort,Oneida,13340,13,1,0,0,12
608833464e591253b5936b62,2018,Buffalo Academy Science Charte,331081,Buffalo,Erie,14202,31,8,11,0,12
608833464e591253b5936b63,2018,Roosevelt High School,336065,Yonkers,Westchester,10710,37,0,1,0,34
608833464e591253b5936b64,2018,Rockland Country Day School,335281,Congers,Rockland,10920,1,0,0,0,1
608833464e591253b5936b65,2018,Middle College High School,332894,Long Island City,Queens,11101,5,0,1,1,1
608833464e591253b5936b66,2018,Bronx School Of Law And Financ,330702,Bronx,Bronx,10463,6,0,1,0,1
608833464e591253b5936b67,2018,Lake Placid Central School,332755,Lake Placid,Essex,12946,23,4,6,5,8
608833464e591253b5936b68,2018,Poughkeepsie Day School,334629,Poughkeepsie,Dutchess,12603,1,1,0,0,1
608833464e591253b5936b69,2018,George Westinghouse  H S,330720,Brooklyn,Kings,11201,7,1,1,1,1
608833464e591253b5936b6a,2018,Cortland Jr - Sr  High School,331525,Cortland,Cortland,13045,85,9,14,1,60
608833464e591253b5936b6b,2018,Elmcrest,335525,Syracuse,Onondaga,13224,1,0,0,0,1
608833464e591253b5936b6c,2018,Pawling High School,334435,Pawling,Dutchess,12564,42,5,6,12,19
608833464e591253b5936b6d,2018,Manchester - Shortsville C S D,333005,Shortsville,Ontario,14548,31,1,0,4,25
608833464e591253b5936b6e,2018,Owego Free Academy,334375,Owego,Tioga,13827,78,10,14,13,41
608833464e591253b5936b6f,2018,Brooklyn Acdmy Global Finance,331078,Brooklyn,Kings,11221,1,1,1,0,0
608833464e591253b5936b70,2018,Mount Academy,331858,Esopus,Ulster,12429,18,7,1,5,1
608833464e591253b5936b71,2018,City As A School Bronx,333556,Bronx,Bronx,10465,1,0,0,0,1
608833464e591253b5936b72,2018,High School For Dual Language,333600,New York,New York,10002,21,17,4,0,0
608833464e591253b5936b73,2018,Mekeel Christian Academy,335147,Scotia,Schenectady,12302,4,1,0,1,1
608833464e591253b5936b74,2018,Eldred J R  - S R  High School,331785,Eldred,Sullivan,12732,24,1,1,1,17
608833464e591253b5936b75,2018,Chaminade High School,333150,Mineola,Nassau,11501,53,33,1,7,11
608833464e591253b5936b76,2018,Maple Grove Jr  Sr High School,330400,Bemus Point,Chautauqua,14712,36,4,6,1,24
608833464e591253b5936b77,2018,Academy Of Finance & Enterpris,330946,Long Island City,Queens,11101,9,4,1,1,1
608833464e591253b5936b78,2018,High School Of Fashion Industr,333680,New York,New York,10011,90,13,35,7,35
608833464e591253b5936b79,2018,Manhattan International H S,333790,New York,New York,10065,1,0,1,0,0
608833464e591253b5936b7a,2018,Fairport High School,331870,Fairport,Monroe,14450,205,46,56,1,101
608833464e591253b5936b7b,2018,Charter H S For Applied Techno,331001,Buffalo,Erie,14207,44,4,21,0,19
608833464e591253b5936b7c,2018,Edward A Reynolds West Side Hi,334136,New York,New York,10025,4,0,1,0,1
608833464e591253b5936b7d,2018,Walt Whitman High School,332495,Huntington Sta,Suffolk,11746,223,41,32,39,111
608833464e591253b5936b7e,2018,Holy Angels Academy,331030,Buffalo,Erie,14214,1,0,0,0,1
608833464e591253b5936b7f,2018,Charles D ' Amico High School,330100,Albion,Orleans,14411,74,1,12,6,53
608833464e591253b5936b80,2018,Bishop Ludden Jr / Sr High Sch,335448,Syracuse,Onondaga,13219,21,1,1,1,16
608833464e591253b5936b81,2018,Health Sciences Charter School,335577,Buffalo,Erie,14209,23,1,12,1,9
608833464e591253b5936b82,2018,Caledonia - Mumford Central H,331150,Caledonia,Livingston,14423,43,1,12,4,24
608833464e591253b5936b83,2018,Holy Cross High School,331927,Flushing,Queens,11358,31,9,8,10,4
608833464e591253b5936b84,2018,Academy Of Urban Planning,330639,Brooklyn,Kings,11237,1,0,1,1,1
608833464e591253b5936b85,2018,Newfane  High School,333335,Newfane,Niagara,14108,62,10,14,4,34
608833464e591253b5936b86,2018,Cambridge High School,331165,Cambridge,Washington,12816,34,1,11,5,17
608833464e591253b5936b87,2018,Herbert H. Lehman High School,330533,Bronx,Bronx,10461,22,5,5,1,10
608833464e591253b5936b88,2018,Canisius High School,331000,Buffalo,Erie,14209,38,21,9,1,5
608833464e591253b5936b89,2018,The  Waldorf School Of Garden,332042,Garden City,Nassau,11530,6,1,1,0,1
608833464e591253b5936b8a,2018,Automotive High School,330615,Brooklyn,Kings,11222,13,1,1,11,0
608833464e591253b5936b8b,2018,Urban Assembly School Of Appli,330953,Bronx,Bronx,10457,12,1,4,6,1
608833464e591253b5936b8c,2018,Rockaway Collegiate High Schl,334871,Rockaway Park,Queens,11694,6,1,1,0,1
608833464e591253b5936b8d,2018,Garden City Senior High School,332040,Garden City,Nassau,11530,39,17,10,5,7
608833464e591253b5936b8e,2018,Star Early College School At E,330619,Brooklyn,Kings,11226,14,5,5,1,1
608833464e591253b5936b8f,2018,Bronx Career College Prep  H S,331068,Bronx,Bronx,10456,6,0,1,1,1
608833464e591253b5936b90,2018,Rye Neck High School,333000,Mamaroneck,Westchester,10543,32,11,12,1,6
608833464e591253b5936b91,2018,North Rockland High School,332310,Thiells,Rockland,10984,354,32,51,8,263
608833464e591253b5936b92,2018,Maplebrook School,330148,Amenia,Dutchess,12501,1,0,0,0,1
608833464e591253b5936b93,2018,Bronx Center For Sci & Math,330821,Bronx,Bronx,10456,11,5,1,1,0
608833464e591253b5936b94,2018,Hillside Arts And Letters Acad,332556,Jamaica,Queens,11432,4,0,1,1,1
608833464e591253b5936b95,2018,Salem Central School,335025,Salem,Washington,12865,11,1,1,1,5
608833464e591253b5936b96,2018,Bnot Chaya Academy,331058,Brooklyn,Kings,11223,1,0,0,0,1
608833464e591253b5936b97,2018,Rye High School,334970,Rye,Westchester,10580,29,10,5,1,13
608833464e591253b5936b98,2018,University Prep Charter High S,331069,Bronx,Bronx,10455,9,1,0,5,1
608833464e591253b5936b99,2018,Bronx Engineering & Technology,330763,Bronx,Bronx,10463,11,1,4,5,1
608833464e591253b5936b9a,2018,Pierson High School,334985,Sag Harbor,Suffolk,11963,22,1,7,1,11
608833464e591253b5936b9b,2018,Pathways To Graduation,334143,Staten Island,Richmond,10301,1,0,0,1,0
608833464e591253b5936b9c,2018,Waldorf School Of Saratoga Spr,335053,Saratoga Springs,Saratoga,12866,1,0,1,0,0
608833464e591253b5936b9d,2018,George Wood Wingate High Sch,330725,Brooklyn,Kings,11203,1,0,0,0,1
608833464e591253b5936b9e,2018,Olean High School,334295,Olean,Cattaraugus,14760,73,7,9,11,46
608833464e591253b5936b9f,2018,Greenwich Central High School,332195,Greenwich,Washington,12834,37,1,1,1,28
608833464e591253b5936ba0,2018,Mc Kinley High School,331060,Buffalo,Erie,14207,60,1,31,0,28
608833464e591253b5936ba1,2018,La Salle Institute,335615,Troy,Rensselaer,12180,11,1,1,1,6
608833464e591253b5936ba2,2018,Flushing High School,331925,Flushing,Queens,11354,31,1,11,1,16
608833464e591253b5936ba3,2018,Madison Central School,332965,Madison,Madison,13402,19,1,1,7,9
608833464e591253b5936ba4,2018,Dundee Central School,331660,Dundee,Yates,14837,17,0,1,1,11
608833464e591253b5936ba5,2018,Research And Service High Schl,331124,Brooklyn,Kings,11213,6,0,0,0,6
608833464e591253b5936ba6,2018,Benjamin Franklin High School,334770,Rochester,Monroe,14621,4,0,0,1,1
608833464e591253b5936ba7,2018,Bronx Theatre High School,330608,Bronx,Bronx,10463,12,1,7,1,1
608833464e591253b5936ba8,2018,Farmingdale High School,331880,Farmingdale,Nassau,11735,238,43,50,56,89
608833464e591253b5936ba9,2018,Liberation Diploma Plus H S,331129,Brooklyn,Kings,11224,5,0,0,0,5
608833464e591253b5936baa,2018,The Jewish Institute Of Queens,334659,Elmhurst,New York,11373,1,0,0,0,1
608833464e591253b5936bab,2018,Candor Central School,331210,Candor,Tioga,13743,25,4,1,4,14
608833464e591253b5936bac,2018,Park East High School,333875,New York,New York,10029,20,1,12,4,1
608833464e591253b5936bad,2018,Port Jervis High School,334590,Port Jervis,Orange,12771,72,8,11,8,45
608833464e591253b5936bae,2018,Notre Dame High School,330335,Batavia,Genesee,14020,17,1,1,1,10
608833464e591253b5936baf,2018,East Bronx Academy For Future,331691,Bronx,Bronx,10460,9,1,4,0,4
608833464e591253b5936bb0,2018,Herricks Senior High School,333346,New Hyde Park,Nassau,11040,125,56,24,4,41
608833464e591253b5936bb1,2018,Freeport High School,332000,Freeport,Nassau,11520,222,13,28,19,162
608833464e591253b5936bb2,2018,Tully High School,335640,Tully,Onondaga,13159,48,8,11,6,23
608833464e591253b5936bb3,2018,Fillmore Central School,331900,Fillmore,Allegany,14735,20,1,4,7,6
608833464e591253b5936bb4,2018,Robert Wagner Jr Arts & Tech,332902,Long Island City,Queens,11101,5,1,1,1,1
608833464e591253b5936bb5,2018,Hero High,331177,Bronx,Bronx,10455,6,0,4,1,0
608833464e591253b5936bb6,2018,Brooklyn Latin,330836,Brooklyn,Kings,11206,38,34,1,0,1
608833464e591253b5936bb7,2018,Hancock Central School,332260,Hancock,Delaware,13783,11,1,1,1,5
608833464e591253b5936bb8,2018,Smithtown High School East,335001,St. James,Suffolk,11780,202,54,26,22,100
608833464e591253b5936bb9,2018,Argyle Central School,330215,Argyle,Washington,12809,24,1,1,0,19
608833464e591253b5936bba,2018,Urban Assembly Schl Glbl Comm,331149,New York,New York,10035,7,0,4,1,1
608833464e591253b5936bbb,2018,Maine - Endwell Senior High Sc,331853,Endwell,Broome,13760,111,13,22,6,70
608833464e591253b5936bbc,2018,Cardinal Hayes High School,333510,Bronx,Bronx,10451,39,4,23,7,5
608833464e591253b5936bbd,2018,International Preparatory Scho,331088,Buffalo,Erie,14213,27,0,15,0,12
608833464e591253b5936bbe,2018,John Jay High School,332645,Cross River,Westchester,10518,63,28,16,4,15
608833464e591253b5936bbf,2018,Newcomb Central School,333330,Newcomb,Essex,12852,1,0,1,0,1
608833464e591253b5936bc0,2018,Thornton - Donovan School,333380,New Rochelle,Westchester,10804,1,0,1,0,1
608833464e591253b5936bc1,2018,Urban Assembly School Of Desig,334077,New York,New York,10019,17,4,6,1,4
608833464e591253b5936bc2,2018,Alexander Central School,330110,Alexander,Genesee,14005,34,1,5,1,25
608833464e591253b5936bc3,2018,Bolton Central School,330460,Bolton Landing,Warren,12814,8,0,4,1,1
608833464e591253b5936bc4,2018,Faith Baptist Academy,330301,Baldwinsville,Onondaga,13027,4,0,0,0,4
608833464e591253b5936bc5,2018,T S T Community School,332539,Ithaca,Tompkins,14850,1,0,0,0,1
608833464e591253b5936bc6,2018,Andes Central School,330180,Andes,New York,13731,1,0,0,1,0
608833464e591253b5936bc7,2018,Scholar Skills Christian Acad,330996,Brooklyn,Kings,11234,1,0,1,0,0
608833464e591253b5936bc8,2018,Baker Hall School,332711,Lackawanna,Erie,14218,1,0,1,0,1
608833464e591253b5936bc9,2018,Monticello High School,333200,Monticello,Sullivan,12701,106,10,15,10,71
608833464e591253b5936bca,2018,Martin Luther King Jr High Sch,333793,New York,New York,10023,1,0,0,0,1
608833464e591253b5936bcb,2018,Albany High School,330041,Albany,Albany,12203,268,26,33,1,206
608833464e591253b5936bcc,2018,Legacy High  School,333742,New York,New York,10044,4,0,1,0,1
608833464e591253b5936bcd,2018,New Utrecht High School,330785,Brooklyn,Kings,11214,60,42,8,1,9
608833464e591253b5936bce,2018,Greece Athena High School,334801,Rochester,Monroe,14612,124,6,34,1,82
608833464e591253b5936bcf,2018,Wayland - Cohocton High School,335850,Wayland,Steuben,14572,39,1,13,9,15
608833464e591253b5936bd0,2018,Lake George Jr. / Sr. High Sch,332735,Lake George,Warren,12845,35,1,8,1,24
608833464e591253b5936bd1,2018,Broadalbin - Perth High School,330520,Broadalbin,Fulton,12025,72,1,1,8,60
608833464e591253b5936bd2,2018,Duanesburg Central Jr Sr High,331585,Delanson,Schenectady,12053,30,5,6,1,17
608833464e591253b5936bd3,2018,N Y C  I  School,333877,New York,New York,10013,28,13,10,1,4
608833464e591253b5936bd4,2018,Canarsie High School,330638,Brooklyn,Kings,11236,1,1,0,0,1
608833464e591253b5936bd5,2018,Attica Central School,330235,Attica,Wyoming,14011,49,4,7,1,35
608833464e591253b5936bd6,2018,Greece Arcadia High School,334802,Rochester,Monroe,14612,147,9,39,1,96
608833464e591253b5936bd7,2018,Christian Academy,332879,North Tonawanda,Niagara,14120,1,1,0,0,1
608833464e591253b5936bd8,2018,Urban Assembly School For Law,330822,Brooklyn,Kings,11201,7,1,5,0,1
608833464e591253b5936bd9,2018,"High School For Math, Science",333691,New York,New York,10031,26,25,0,0,1
608833464e591253b5936bda,2018,Hamburg Senior High School,332230,Hamburg,Erie,14075,113,30,38,4,41
608833464e591253b5936bdb,2018,Lake Shore Central Senior  H S,330195,Angola,Erie,14006,84,14,30,0,40
608833464e591253b5936bdc,2018,Gramercy Arts High School,333638,New York,New York,10003,17,0,8,6,1
608833464e591253b5936bdd,2018,Hammond Central School,332245,Hammond,St. Lawrence,13646,14,1,1,1,8
608833464e591253b5936bde,2018,Bayard Rustin  H S  Humanities,333682,New York,New York,10011,1,0,0,0,1
608833464e591253b5936bdf,2018,Coalition Sch Social Change,333561,New York,New York,10035,6,0,1,1,1
