county,agency,year,months_reported,_id,total_crime
Westchester,New Castle Town PD,2017,12,6086bfb3597615d5d0c4ee21,100
Westchester,New Rochelle City PD,2017,12,6086bfb3597615d5d0c4ee22,2664
Westchester,North Castle Town PD,2017,12,6086bfb3597615d5d0c4ee23,120
Westchester,Ossining Vg PD,2017,12,6086bfb3597615d5d0c4ee24,530
Westchester,Peekskill City PD,2017,12,6086bfb3597615d5d0c4ee25,426
Westchester,Pelham Manor Vg PD,2017,12,6086bfb3597615d5d0c4ee26,332
Westchester,Pelham Vg PD,2017,12,6086bfb3597615d5d0c4ee27,160
Westchester,Pleasantville Vg PD,2017,12,6086bfb3597615d5d0c4ee28,102
Westchester,Port Chester Vg PD,2017,12,6086bfb3597615d5d0c4ee29,742
Westchester,Pound Ridge Town PD,2017,12,6086bfb3597615d5d0c4ee2a,78
Westchester,Rye Brook Vg PD,2017,12,6086bfb3597615d5d0c4ee2b,184
Westchester,Rye City PD,2017,12,6086bfb3597615d5d0c4ee2c,156
Westchester,Scarsdale Vg PD,2017,12,6086bfb3597615d5d0c4ee2d,268
Westchester,Sleepy Hollow Vg PD,2017,12,6086bfb3597615d5d0c4ee2e,2
Westchester,SUNY Police - Purchase,2017,12,6086bfb3597615d5d0c4ee2f,76
Westchester,Tarrytown Vg PD,2017,12,6086bfb3597615d5d0c4ee30,116
Westchester,Tuckahoe Vg PD,2017,12,6086bfb3597615d5d0c4ee31,70
Westchester,Westchester Co Dept Pub Safety,2017,12,6086bfb3597615d5d0c4ee32,586
Westchester,Westchester County MTA,2017,12,6086bfb3597615d5d0c4ee33,178
Westchester,Westchester County Park PD,2017,12,6086bfb3597615d5d0c4ee34,20
Westchester,Westchester County State Police,2017,12,6086bfb3597615d5d0c4ee35,910
Westchester,White Plains City PD,2017,12,6086bfb3597615d5d0c4ee36,2180
Westchester,Yonkers City PD,2017,12,6086bfb3597615d5d0c4ee37,5666
Westchester,Yorktown Town PD,2017,12,6086bfb3597615d5d0c4ee38,458
Wyoming,Arcade Vg PD,2017,12,6086bfb3597615d5d0c4ee39,44
Wyoming,Attica Vg PD,2017,12,6086bfb3597615d5d0c4ee3a,18
Wyoming,Perry Vg PD,2017,12,6086bfb3597615d5d0c4ee3c,126
Wyoming,Warsaw Vg PD,2017,12,6086bfb3597615d5d0c4ee3d,80
Wyoming,Wyoming County Park PD,2017,12,6086bfb3597615d5d0c4ee3e,4
Wyoming,Wyoming County Sheriff,2017,12,6086bfb3597615d5d0c4ee3f,328
Wyoming,Wyoming County State Police,2017,12,6086bfb3597615d5d0c4ee40,92
Yates,Penn Yan Vg PD,2017,12,6086bfb3597615d5d0c4ee42,122
Yates,Yates County Park PD,2017,12,6086bfb3597615d5d0c4ee43,4
Yates,Yates County Sheriff,2017,12,6086bfb3597615d5d0c4ee44,348
Yates,Yates County State Police,2017,12,6086bfb3597615d5d0c4ee45,44
